confidence_level,data_origin,direct_goal_combinations_estimated,engine_weight_limit,estimation_method,matches_together,method_note,pair_id,player_a_role_group,player_a_wc_id,player_b_role_group,player_b_wc_id,shared_minutes_estimated,source_basis,starts_together,synergy_score_estimated,synergy_type_estimated,team_goals_with_both_on_pitch,team_wc_id,year
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_70602_1986_player_p_74032_1986,CB,player_p_70602_1986,CB,player_p_74032_1986,23,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,16.45,center_back_pair,0,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_70602_1986_player_p_95664_1986,CB,player_p_70602_1986,CM,player_p_95664_1986,23,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,10.45,general_unit_pair,0,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_64475_1986_player_p_70602_1986,CM,player_p_64475_1986,CB,player_p_70602_1986,23,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,10.45,general_unit_pair,0,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_53955_1986_player_p_70602_1986,ST,player_p_53955_1986,CB,player_p_70602_1986,23,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,15.45,forward_pair,0,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_53803_1986_player_p_70602_1986,GK,player_p_53803_1986,CB,player_p_70602_1986,23,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,14.45,goalkeeper_defensive_unit,0,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,0,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_45849_1986_player_p_70602_1986,CM,player_p_45849_1986,CB,player_p_70602_1986,0,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,5.0,general_unit_pair,0,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,0,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_50938_1986_player_p_70602_1986,ST,player_p_50938_1986,CB,player_p_70602_1986,0,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,10.0,forward_pair,0,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_74032_1986_player_p_95664_1986,CB,player_p_74032_1986,CM,player_p_95664_1986,90,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,16.82,general_unit_pair,1,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_64475_1986_player_p_74032_1986,CM,player_p_64475_1986,CB,player_p_74032_1986,90,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,16.82,general_unit_pair,1,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_53955_1986_player_p_74032_1986,ST,player_p_53955_1986,CB,player_p_74032_1986,46,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,17.39,forward_pair,0,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_53803_1986_player_p_74032_1986,GK,player_p_53803_1986,CB,player_p_74032_1986,90,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,20.82,goalkeeper_defensive_unit,1,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_45849_1986_player_p_74032_1986,CM,player_p_45849_1986,CB,player_p_74032_1986,67,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,11.37,general_unit_pair,1,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_50938_1986_player_p_74032_1986,ST,player_p_50938_1986,CB,player_p_74032_1986,44,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,14.42,forward_pair,1,team_south_korea_1986,1986
C,estimated_proxy,0.17,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_64475_1986_player_p_95664_1986,CM,player_p_64475_1986,CM,player_p_95664_1986,226,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,43.02,midfield_core_pair,2,team_south_korea_1986,1986
D,estimated_proxy,0.05,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_53955_1986_player_p_95664_1986,ST,player_p_53955_1986,CM,player_p_95664_1986,64,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,26.92,creator_finisher_pair,0,team_south_korea_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_53803_1986_player_p_95664_1986,GK,player_p_53803_1986,CM,player_p_95664_1986,226,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,36.02,general_unit_pair,2,team_south_korea_1986,1986
C,estimated_proxy,0.14,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_45849_1986_player_p_95664_1986,CM,player_p_45849_1986,CM,player_p_95664_1986,185,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,36.05,midfield_core_pair,2,team_south_korea_1986,1986
C,estimated_proxy,0.26,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_50938_1986_player_p_95664_1986,ST,player_p_50938_1986,CM,player_p_95664_1986,180,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,41.63,creator_finisher_pair,2,team_south_korea_1986,1986
D,estimated_proxy,0.05,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_53955_1986_player_p_64475_1986,ST,player_p_53955_1986,CM,player_p_64475_1986,64,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,26.92,creator_finisher_pair,0,team_south_korea_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_53803_1986_player_p_64475_1986,GK,player_p_53803_1986,CM,player_p_64475_1986,270,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,41.15,general_unit_pair,4,team_south_korea_1986,1986
C,estimated_proxy,0.22,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_45849_1986_player_p_64475_1986,CM,player_p_45849_1986,CM,player_p_64475_1986,229,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,41.18,midfield_core_pair,4,team_south_korea_1986,1986
C,estimated_proxy,0.34,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_50938_1986_player_p_64475_1986,ST,player_p_50938_1986,CM,player_p_64475_1986,204,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,44.36,creator_finisher_pair,3,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_53803_1986_player_p_53955_1986,GK,player_p_53803_1986,ST,player_p_53955_1986,64,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,18.92,forward_pair,0,team_south_korea_1986,1986
D,estimated_proxy,0.0,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_45849_1986_player_p_53955_1986,CM,player_p_45849_1986,ST,player_p_53955_1986,23,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,19.95,creator_finisher_pair,0,team_south_korea_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_50938_1986_player_p_53955_1986,ST,player_p_50938_1986,ST,player_p_53955_1986,18,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,11.52,forward_pair,0,team_south_korea_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_45849_1986_player_p_53803_1986,CM,player_p_45849_1986,GK,player_p_53803_1986,229,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,34.18,general_unit_pair,4,team_south_korea_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_50938_1986_player_p_53803_1986,ST,player_p_50938_1986,GK,player_p_53803_1986,204,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,36.36,forward_pair,3,team_south_korea_1986,1986
C,estimated_proxy,0.34,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_south_korea_1986_player_p_45849_1986_player_p_50938_1986,CM,player_p_45849_1986,ST,player_p_50938_1986,186,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,42.84,creator_finisher_pair,3,team_south_korea_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_65801_1986_player_p_71520_1986,CB,player_p_65801_1986,GK,player_p_71520_1986,180,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,31.23,goalkeeper_defensive_unit,0,team_hungary_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_71520_1986_player_p_77817_1986,GK,player_p_71520_1986,CB,player_p_77817_1986,103,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,24.72,goalkeeper_defensive_unit,0,team_hungary_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_04063_1986_player_p_71520_1986,CB,player_p_04063_1986,GK,player_p_71520_1986,180,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,31.23,goalkeeper_defensive_unit,0,team_hungary_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_45821_1986_player_p_71520_1986,CB,player_p_45821_1986,GK,player_p_71520_1986,180,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,31.23,goalkeeper_defensive_unit,0,team_hungary_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_67142_1986_player_p_71520_1986,ST,player_p_67142_1986,GK,player_p_71520_1986,90,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,21.12,forward_pair,0,team_hungary_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_71520_1986_player_p_99704_1986,GK,player_p_71520_1986,CB,player_p_99704_1986,134,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,23.84,goalkeeper_defensive_unit,0,team_hungary_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_71520_1986_player_p_88653_1986,GK,player_p_71520_1986,CM,player_p_88653_1986,180,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,27.23,general_unit_pair,0,team_hungary_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_06745_1986_player_p_71520_1986,ST,player_p_06745_1986,GK,player_p_71520_1986,180,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,32.23,forward_pair,0,team_hungary_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_15144_1986_player_p_71520_1986,CB,player_p_15144_1986,GK,player_p_71520_1986,62,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,17.75,goalkeeper_defensive_unit,0,team_hungary_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_48639_1986_player_p_71520_1986,CM,player_p_48639_1986,GK,player_p_71520_1986,115,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,18.23,general_unit_pair,0,team_hungary_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_52793_1986_player_p_71520_1986,ST,player_p_52793_1986,GK,player_p_71520_1986,118,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",1,23.48,forward_pair,0,team_hungary_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,1,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_13416_1986_player_p_71520_1986,CM,player_p_13416_1986,GK,player_p_71520_1986,77,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",0,11.52,general_unit_pair,0,team_hungary_1986,1986
D,estimated_proxy,,0.16,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_65801_1986_player_p_77817_1986,CB,player_p_65801_1986,CB,player_p_77817_1986,165,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,32.66,center_back_pair,1,team_hungary_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_04063_1986_player_p_65801_1986,CB,player_p_04063_1986,CB,player_p_65801_1986,270,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,45.75,center_back_pair,2,team_hungary_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_45821_1986_player_p_65801_1986,CB,player_p_45821_1986,CB,player_p_65801_1986,270,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,45.75,center_back_pair,2,team_hungary_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,2,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_65801_1986_player_p_67142_1986,CB,player_p_65801_1986,ST,player_p_67142_1986,180,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,33.63,forward_pair,2,team_hungary_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_65801_1986_player_p_99704_1986,CB,player_p_65801_1986,CB,player_p_99704_1986,196,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",2,35.28,center_back_pair,1,team_hungary_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_65801_1986_player_p_88653_1986,CB,player_p_65801_1986,CM,player_p_88653_1986,270,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,39.75,general_unit_pair,2,team_hungary_1986,1986
C,estimated_proxy,,0.28,G3_pair_minutes_role_complementarity_v1,3,Sinergia estimada por convivência em campo e complementaridade funcional; não representa tracking real nem combinação direta observada salvo quando houver dado complementar futuro.,pair_team_hungary_1986_player_p_06745_1986_player_p_65801_1986,ST,player_p_06745_1986,CB,player_p_65801_1986,270,"[""player_pair_minutes.shared_minutes_estimated"", ""player_pair_minutes.starts_together"", ""player_pair_minutes.matches_together"", ""player_pair_minutes.team_goals_with_both_on_pitch"", ""player_world_cup.primary_position_wc""]",3,44.75,forward_pair,2,team_hungary_1986,1986
